image_path,xmin,ymin,xmax,ymax,label
D_original.jpg,1544,1687,1624,1767,Bird
D_original.jpg,323,2540,403,2620,Bird
D_original.jpg,1697,1306,1777,1386,Bird
D_original.jpg,2182,2223,2262,2303,Bird
D_original.jpg,46,142,126,222,Bird
D_original.jpg,1099,1620,1179,1700,Bird
D_original.jpg,3035,1126,3115,1206,Bird
D_original.jpg,1629,1701,1709,1781,Bird
D_original.jpg,1905,1330,1985,1410,Bird
D_original.jpg,1195,1312,1275,1392,Bird
D_original.jpg,2100,2293,2180,2373,Bird
D_original.jpg,446,1885,526,1965,Bird
D_original.jpg,2029,1576,2109,1656,Bird
D_original.jpg,3009,679,3089,759,Bird
D_original.jpg,1886,1533,1966,1613,Bird
D_original.jpg,1480,278,1560,358,Bird
D_original.jpg,2903,0,2983,53,Bird
D_original.jpg,2929,1153,3009,1233,Bird
D_original.jpg,43,1397,123,1477,Bird
D_original.jpg,2876,2302,2956,2382,Bird
D_original.jpg,36,2638,116,2718,Bird
D_original.jpg,1214,1411,1294,1491,Bird
D_original.jpg,2207,1883,2287,1963,Bird
D_original.jpg,21,1303,101,1383,Bird
D_original.jpg,241,3002,321,3082,Bird
D_original.jpg,2694,195,2774,275,Bird
D_original.jpg,1420,2337,1500,2417,Bird
D_original.jpg,477,1927,557,2007,Bird
D_original.jpg,1693,1173,1773,1253,Bird
D_original.jpg,1249,30,1329,110,Bird
D_original.jpg,2331,1126,2411,1206,Bird
D_original.jpg,677,1480,757,1560,Bird
D_original.jpg,1760,1149,1840,1229,Bird
D_original.jpg,3051,98,3131,178,Bird
D_original.jpg,621,1690,701,1770,Bird
D_original.jpg,2802,2139,2882,2219,Bird
D_original.jpg,1691,2326,1771,2406,Bird
D_original.jpg,523,2406,603,2486,Bird
D_original.jpg,2961,2426,3041,2506,Bird
D_original.jpg,2741,1885,2821,1965,Bird
D_original.jpg,1327,2377,1407,2457,Bird
D_original.jpg,1501,1751,1581,1831,Bird
D_original.jpg,1145,231,1225,311,Bird
D_original.jpg,2154,50,2234,130,Bird
D_original.jpg,2641,2308,2721,2388,Bird
D_original.jpg,2974,608,3054,688,Bird
D_original.jpg,2631,2245,2711,2325,Bird
D_original.jpg,3051,3,3131,83,Bird
D_original.jpg,2348,2356,2428,2436,Bird
D_original.jpg,1422,1381,1502,1461,Bird
D_original.jpg,1051,1523,1131,1603,Bird
D_original.jpg,3005,1358,3085,1438,Bird
D_original.jpg,3060,1050,3140,1130,Bird
D_original.jpg,1365,109,1445,189,Bird
D_original.jpg,924,759,1004,839,Bird
D_original.jpg,1373,181,1453,261,Bird
D_original.jpg,228,2576,308,2656,Bird
D_original.jpg,1625,2341,1705,2421,Bird
D_original.jpg,2674,1452,2754,1532,Bird
D_original.jpg,2406,1275,2486,1355,Bird
D_original.jpg,2822,1133,2902,1213,Bird
D_original.jpg,585,2071,665,2151,Bird
D_original.jpg,3117,1733,3197,1813,Bird
D_original.jpg,546,2348,626,2428,Bird
D_original.jpg,916,1380,996,1460,Bird
D_original.jpg,2929,756,3009,836,Bird
D_original.jpg,467,2186,547,2266,Bird
D_original.jpg,2563,1245,2643,1325,Bird
D_original.jpg,1407,971,1487,1051,Bird
D_original.jpg,1988,1674,2068,1754,Bird
D_original.jpg,1688,117,1768,197,Bird
D_original.jpg,2043,1101,2123,1181,Bird
D_original.jpg,2982,1194,3062,1274,Bird
D_original.jpg,1607,2239,1687,2319,Bird
D_original.jpg,1828,646,1908,726,Bird
D_original.jpg,1594,1805,1674,1885,Bird
D_original.jpg,2846,1227,2926,1307,Bird
D_original.jpg,297,185,377,265,Bird
D_original.jpg,1822,1185,1902,1265,Bird
D_original.jpg,1803,1277,1883,1357,Bird
D_original.jpg,1754,1818,1834,1898,Bird
D_original.jpg,943,1520,1023,1600,Bird
D_original.jpg,931,1564,1011,1644,Bird
D_original.jpg,931,1582,1011,1662,Bird
D_original.jpg,959,1618,1039,1698,Bird
D_original.jpg,955,1622,1035,1702,Bird
D_original.jpg,414,2357,494,2437,Bird
D_original.jpg,338,2375,418,2455,Bird
D_original.jpg,330,2397,410,2477,Bird
D_original.jpg,330,2411,410,2491,Bird
D_original.jpg,330,2435,410,2515,Bird
D_original.jpg,354,2433,434,2513,Bird
D_original.jpg,643,3014,723,3094,Bird
D_original.jpg,578,3024,658,3104,Bird
D_original.jpg,673,3029,753,3109,Bird
D_original.jpg,690,3028,770,3108,Bird
D_original.jpg,580,3042,660,3122,Bird
D_original.jpg,1683,1099,1763,1179,Bird
D_original.jpg,8,2794,88,2874,Bird
D_original.jpg,1167,296,1247,376,Bird
D_original.jpg,2651,2122,2731,2202,Bird
D_original.jpg,686,1910,766,1990,Bird
D_original.jpg,135,2832,215,2912,Bird
D_original.jpg,1345,206,1425,286,Bird
D_original.jpg,714,2101,794,2181,Bird
D_original.jpg,2757,105,2837,185,Bird
D_original.jpg,819,2024,899,2104,Bird
D_original.jpg,1439,1479,1519,1559,Bird
D_original.jpg,992,1388,1072,1468,Bird
D_original.jpg,1936,2444,2016,2524,Bird
D_original.jpg,646,2124,726,2204,Bird
D_original.jpg,328,2829,408,2909,Bird
D_original.jpg,2766,0,2846,72,Bird
D_original.jpg,348,2592,428,2672,Bird
D_original.jpg,1706,722,1786,802,Bird
D_original.jpg,1826,2439,1906,2519,Bird
D_original.jpg,1303,1486,1383,1566,Bird
D_original.jpg,308,3031,388,3111,Bird
D_original.jpg,729,2441,809,2521,Bird
D_original.jpg,3101,12,3181,92,Bird
D_original.jpg,280,2576,360,2656,Bird
D_original.jpg,1412,476,1492,556,Bird
D_original.jpg,1643,628,1723,708,Bird
D_original.jpg,3103,0,3183,40,Bird
D_original.jpg,1598,2144,1678,2224,Bird
D_original.jpg,2612,1442,2692,1522,Bird
D_original.jpg,1065,386,1145,466,Bird
D_original.jpg,1254,1011,1334,1091,Bird
D_original.jpg,2453,1470,2533,1550,Bird
D_original.jpg,3054,1274,3134,1354,Bird
D_original.jpg,2645,1588,2725,1668,Bird
D_original.jpg,2604,1067,2684,1147,Bird
D_original.jpg,3058,181,3138,261,Bird
D_original.jpg,2562,1196,2642,1276,Bird
D_original.jpg,2787,1516,2867,1596,Bird
D_original.jpg,2818,863,2898,943,Bird
D_original.jpg,2184,1554,2264,1634,Bird
D_original.jpg,1650,682,1730,762,Bird
D_original.jpg,1028,1337,1108,1417,Bird
D_original.jpg,2926,141,3006,221,Bird
D_original.jpg,1050,355,1130,435,Bird
D_original.jpg,2882,824,2962,904,Bird
D_original.jpg,2748,192,2828,272,Bird
D_original.jpg,2843,342,2923,422,Bird
D_original.jpg,1346,499,1426,579,Bird
D_original.jpg,2710,1536,2790,1616,Bird
D_original.jpg,2740,139,2820,219,Bird
D_original.jpg,2247,1926,2327,2006,Bird
D_original.jpg,2149,1865,2229,1945,Bird
D_original.jpg,292,2834,372,2914,Bird
D_original.jpg,976,579,1056,659,Bird
D_original.jpg,222,1809,302,1889,Bird
D_original.jpg,771,974,851,1054,Bird
D_original.jpg,2980,32,3060,112,Bird
D_original.jpg,697,1217,777,1297,Bird
D_original.jpg,901,975,981,1055,Bird
D_original.jpg,1438,338,1518,418,Bird
D_original.jpg,981,883,1061,963,Bird
D_original.jpg,771,1046,851,1126,Bird
D_original.jpg,1065,519,1145,599,Bird
D_original.jpg,848,1346,928,1426,Bird
D_original.jpg,1658,572,1738,652,Bird
D_original.jpg,646,1345,726,1425,Bird
D_original.jpg,971,502,1051,582,Bird
D_original.jpg,1166,114,1246,194,Bird
D_original.jpg,959,700,1039,780,Bird
D_original.jpg,243,2898,323,2978,Bird
D_original.jpg,836,1184,916,1264,Bird
D_original.jpg,1243,95,1323,175,Bird
D_original.jpg,1211,584,1291,664,Bird
D_original.jpg,2091,495,2171,575,Bird
D_original.jpg,1115,631,1195,711,Bird
D_original.jpg,1215,334,1295,414,Bird
D_original.jpg,670,1273,750,1353,Bird
D_original.jpg,835,814,915,894,Bird
D_original.jpg,533,2036,613,2116,Bird
D_original.jpg,2895,2381,2975,2461,Bird
D_original.jpg,1127,168,1207,248,Bird
D_original.jpg,138,0,218,40,Bird
D_original.jpg,905,820,985,900,Bird
D_original.jpg,777,1953,857,2033,Bird
D_original.jpg,811,858,891,938,Bird
D_original.jpg,335,0,415,40,Bird
D_original.jpg,468,2129,548,2209,Bird
D_original.jpg,973,1017,1053,1097,Bird
D_original.jpg,2568,1442,2648,1522,Bird
D_original.jpg,717,1527,797,1607,Bird
D_original.jpg,1172,559,1252,639,Bird
D_original.jpg,2380,2047,2460,2127,Bird
D_original.jpg,661,1771,741,1851,Bird
D_original.jpg,55,0,135,40,Bird
D_original.jpg,2631,148,2711,228,Bird
D_original.jpg,2517,280,2597,360,Bird
D_original.jpg,1152,366,1232,446,Bird
D_original.jpg,1176,382,1256,462,Bird
D_original.jpg,1111,394,1191,474,Bird
D_original.jpg,1083,438,1163,518,Bird
D_original.jpg,1093,442,1173,522,Bird
D_original.jpg,1145,449,1225,529,Bird
D_original.jpg,1164,446,1244,526,Bird
D_original.jpg,1103,466,1183,546,Bird
D_original.jpg,1142,472,1222,552,Bird
D_original.jpg,997,753,1077,833,Bird
D_original.jpg,1430,0,1510,69,Bird
D_original.jpg,1321,44,1401,124,Bird
D_original.jpg,1014,1116,1094,1196,Bird
D_original.jpg,1287,398,1367,478,Bird
D_original.jpg,3089,473,3169,553,Bird
D_original.jpg,2963,452,3043,532,Bird
D_original.jpg,611,1884,691,1964,Bird
D_original.jpg,2592,2122,2672,2202,Bird
D_original.jpg,2702,769,2782,849,Bird
D_original.jpg,827,992,907,1072,Bird
D_original.jpg,577,2016,657,2096,Bird
D_original.jpg,1287,200,1367,280,Bird
D_original.jpg,1610,125,1690,205,Bird
D_original.jpg,1182,976,1262,1056,Bird
D_original.jpg,2727,603,2807,683,Bird
D_original.jpg,2311,180,2391,260,Bird
D_original.jpg,1198,696,1278,776,Bird
D_original.jpg,853,922,933,1002,Bird
D_original.jpg,857,1916,937,1996,Bird
D_original.jpg,2909,417,2989,497,Bird
D_original.jpg,1357,599,1437,679,Bird
D_original.jpg,2666,1490,2746,1570,Bird
D_original.jpg,1463,473,1543,553,Bird
D_original.jpg,2941,567,3021,647,Bird
D_original.jpg,2480,216,2560,296,Bird
D_original.jpg,1253,433,1333,513,Bird
D_original.jpg,153,3080,233,3160,Bird
D_original.jpg,1681,382,1761,462,Bird
D_original.jpg,1367,0,1447,59,Bird
D_original.jpg,1197,1257,1277,1337,Bird
D_original.jpg,327,2981,407,3061,Bird
D_original.jpg,819,2286,899,2366,Bird
D_original.jpg,3020,1418,3100,1498,Bird
D_original.jpg,1649,476,1729,556,Bird
D_original.jpg,432,1497,512,1577,Bird
D_original.jpg,860,1665,940,1745,Bird
D_original.jpg,0,0,40,40,Bird
D_original.jpg,2429,2435,2509,2515,Bird
D_original.jpg,887,1666,967,1746,Bird
D_original.jpg,296,2579,376,2659,Bird
D_original.jpg,177,0,257,40,Bird
D_original.jpg,902,1617,982,1697,Bird
D_original.jpg,1263,1668,1343,1748,Bird
D_original.jpg,371,0,451,40,Bird
D_original.jpg,43,0,123,40,Bird
D_original.jpg,126,0,206,40,Bird
D_original.jpg,787,0,867,40,Bird
D_original.jpg,995,0,1075,40,Bird
D_original.jpg,739,0,819,40,Bird
D_original.jpg,1075,0,1155,40,Bird
D_original.jpg,1199,1626,1279,1706,Bird
D_original.jpg,1703,1596,1783,1676,Bird
D_original.jpg,411,1508,491,1588,Bird
D_original.jpg,0,0,61,40,Bird
A_original.jpg,2079,436,2159,516,Bird
A_original.jpg,1836,458,1916,538,Bird
A_original.jpg,1942,1528,2022,1608,Bird
A_original.jpg,1060,1863,1140,1943,Bird
A_original.jpg,1359,2011,1439,2091,Bird
A_original.jpg,925,613,1005,693,Bird
A_original.jpg,1618,184,1698,264,Bird
A_original.jpg,1202,255,1282,335,Bird
A_original.jpg,1807,127,1887,207,Bird
A_original.jpg,1446,2077,1526,2157,Bird
A_original.jpg,1032,2125,1112,2205,Bird
A_original.jpg,1848,2036,1928,2116,Bird
A_original.jpg,2031,1346,2111,1426,Bird
A_original.jpg,938,2172,1018,2252,Bird
A_original.jpg,1891,445,1971,525,Bird
A_original.jpg,775,2032,855,2112,Bird
A_original.jpg,2067,586,2147,666,Bird
A_original.jpg,1711,654,1791,734,Bird
A_original.jpg,1480,2174,1560,2254,Bird
A_original.jpg,1483,334,1563,414,Bird
A_original.jpg,1781,719,1861,799,Bird
A_original.jpg,2030,626,2110,706,Bird
A_original.jpg,734,869,814,949,Bird
A_original.jpg,2056,117,2136,197,Bird
A_original.jpg,1846,1105,1926,1185,Bird
A_original.jpg,1955,659,2035,739,Bird
A_original.jpg,1985,671,2065,751,Bird
A_original.jpg,1948,699,2028,779,Bird
A_original.jpg,1740,2116,1820,2196,Bird
A_original.jpg,93,1680,173,1760,Bird
A_original.jpg,59,1839,139,1919,Bird
A_original.jpg,822,551,902,631,Bird
A_original.jpg,1022,796,1102,876,Bird
A_original.jpg,311,1112,391,1192,Bird
A_original.jpg,1035,1402,1115,1482,Bird
A_original.jpg,320,1710,400,1790,Bird
A_original.jpg,813,1439,893,1519,Bird
A_original.jpg,13,902,93,982,Bird
A_original.jpg,986,1296,1066,1376,Bird
A_original.jpg,543,1349,623,1429,Bird
A_original.jpg,1944,491,2024,571,Bird
A_original.jpg,999,732,1079,812,Bird
A_original.jpg,377,1473,457,1553,Bird
A_original.jpg,390,1516,470,1596,Bird
A_original.jpg,1054,639,1134,719,Bird
A_original.jpg,457,1600,537,1680,Bird
A_original.jpg,1180,1244,1260,1324,Bird
A_original.jpg,1017,987,1097,1067,Bird
A_original.jpg,1337,1172,1417,1252,Bird
A_original.jpg,658,1407,738,1487,Bird
A_original.jpg,1832,952,1912,1032,Bird
A_original.jpg,1319,1300,1399,1380,Bird
A_original.jpg,351,1814,431,1894,Bird
A_original.jpg,1183,573,1263,653,Bird
A_original.jpg,729,1465,809,1545,Bird
A_original.jpg,2025,1531,2105,1611,Bird
A_original.jpg,1460,1291,1540,1371,Bird
A_original.jpg,902,1319,982,1399,Bird
A_original.jpg,1118,498,1198,578,Bird
A_original.jpg,1370,1239,1450,1319,Bird
A_original.jpg,1058,1512,1138,1592,Bird
A_original.jpg,1163,478,1243,558,Bird
A_original.jpg,1988,1081,2068,1161,Bird
A_original.jpg,1009,1027,1089,1107,Bird
A_original.jpg,796,1014,876,1094,Bird
A_original.jpg,1751,786,1831,866,Bird
A_original.jpg,86,2089,166,2169,Bird
A_original.jpg,1969,1165,2049,1245,Bird
A_original.jpg,1984,1627,2064,1707,Bird
A_original.jpg,1257,554,1337,634,Bird
A_original.jpg,1952,1781,2032,1861,Bird
A_original.jpg,912,1445,992,1525,Bird
A_original.jpg,875,1240,955,1320,Bird
A_original.jpg,398,1820,478,1900,Bird
A_original.jpg,155,1917,235,1997,Bird
A_original.jpg,609,1219,689,1299,Bird
A_original.jpg,1379,442,1459,522,Bird
A_original.jpg,501,2160,581,2240,Bird
A_original.jpg,702,1079,782,1159,Bird
A_original.jpg,990,1417,1070,1497,Bird
A_original.jpg,258,1974,338,2054,Bird
A_original.jpg,516,1193,596,1273,Bird
A_original.jpg,485,2093,565,2173,Bird
A_original.jpg,349,1313,429,1393,Bird
A_original.jpg,1579,1039,1659,1119,Bird
A_original.jpg,1518,1067,1598,1147,Bird
A_original.jpg,1267,864,1347,944,Bird
A_original.jpg,388,1560,468,1640,Bird
A_original.jpg,1294,1424,1374,1504,Bird
A_original.jpg,768,1150,848,1230,Bird
A_original.jpg,1945,896,2025,976,Bird
A_original.jpg,605,1293,685,1373,Bird
A_original.jpg,1319,367,1399,447,Bird
A_original.jpg,899,717,979,797,Bird
A_original.jpg,718,1746,798,1826,Bird
A_original.jpg,1590,1110,1670,1190,Bird
A_original.jpg,1006,551,1086,631,Bird
A_original.jpg,2071,927,2151,1007,Bird
A_original.jpg,1675,1047,1755,1127,Bird
A_original.jpg,1327,1103,1407,1183,Bird
A_original.jpg,1255,1827,1335,1907,Bird
A_original.jpg,96,1835,176,1915,Bird
A_original.jpg,417,1894,497,1974,Bird
A_original.jpg,867,1003,947,1083,Bird
A_original.jpg,1066,508,1146,588,Bird
A_original.jpg,228,1637,308,1717,Bird
A_original.jpg,1678,257,1758,337,Bird
A_original.jpg,1603,1304,1683,1384,Bird
A_original.jpg,527,1272,607,1352,Bird
A_original.jpg,1551,1142,1631,1222,Bird
A_original.jpg,635,1337,715,1417,Bird
A_original.jpg,950,1194,1030,1274,Bird
A_original.jpg,857,595,937,675,Bird
A_original.jpg,921,1370,1001,1450,Bird
A_original.jpg,1463,1733,1543,1813,Bird
A_original.jpg,1034,1267,1114,1347,Bird
A_original.jpg,950,898,1030,978,Bird
A_original.jpg,635,1609,715,1689,Bird
A_original.jpg,1725,186,1805,266,Bird
A_original.jpg,959,1338,1039,1418,Bird
A_original.jpg,231,1591,311,1671,Bird
A_original.jpg,738,1688,818,1768,Bird
A_original.jpg,718,1345,798,1425,Bird
A_original.jpg,643,2157,723,2237,Bird
A_original.jpg,492,1909,572,1989,Bird
A_original.jpg,935,1042,1015,1122,Bird
A_original.jpg,1218,320,1298,400,Bird
A_original.jpg,1604,962,1684,1042,Bird
A_original.jpg,2057,1009,2137,1089,Bird
A_original.jpg,1379,1302,1459,1382,Bird
A_original.jpg,686,1807,766,1887,Bird
A_original.jpg,662,986,742,1066,Bird
A_original.jpg,342,1664,422,1744,Bird
A_original.jpg,1787,1007,1867,1087,Bird
A_original.jpg,931,858,1011,938,Bird
A_original.jpg,818,1068,898,1148,Bird
A_original.jpg,1426,307,1506,387,Bird
A_original.jpg,906,1572,986,1652,Bird
A_original.jpg,1474,1212,1554,1292,Bird
A_original.jpg,579,887,659,967,Bird
A_original.jpg,512,1465,592,1545,Bird
A_original.jpg,419,945,499,1025,Bird
A_original.jpg,523,2034,603,2114,Bird
A_original.jpg,1534,1413,1614,1493,Bird
A_original.jpg,102,1598,182,1678,Bird
A_original.jpg,1844,523,1924,603,Bird
A_original.jpg,511,1963,591,2043,Bird
A_original.jpg,810,1913,890,1993,Bird
A_original.jpg,1840,1029,1920,1109,Bird
A_original.jpg,848,1356,928,1436,Bird
A_original.jpg,1703,1751,1783,1831,Bird
A_original.jpg,551,1917,631,1997,Bird
A_original.jpg,1099,550,1179,630,Bird
A_original.jpg,479,1426,559,1506,Bird
A_original.jpg,801,1682,881,1762,Bird
A_original.jpg,623,1430,703,1510,Bird
A_original.jpg,1482,1123,1562,1203,Bird
A_original.jpg,223,1981,303,2061,Bird
A_original.jpg,1755,1107,1835,1187,Bird
A_original.jpg,60,2004,140,2084,Bird
A_original.jpg,801,1388,881,1468,Bird
A_original.jpg,1530,543,1610,623,Bird
A_original.jpg,1217,1584,1297,1664,Bird
A_original.jpg,886,1094,966,1174,Bird
A_original.jpg,557,1826,637,1906,Bird
A_original.jpg,1514,1240,1594,1320,Bird
A_original.jpg,1640,979,1720,1059,Bird
A_original.jpg,691,1193,771,1273,Bird
A_original.jpg,1451,481,1531,561,Bird
A_original.jpg,284,1646,364,1726,Bird
A_original.jpg,1583,2105,1663,2185,Bird
A_original.jpg,1681,304,1761,384,Bird
A_original.jpg,849,701,929,781,Bird
A_original.jpg,380,1774,460,1854,Bird
A_original.jpg,714,1561,794,1641,Bird
A_original.jpg,968,581,1048,661,Bird
A_original.jpg,616,1161,696,1241,Bird
A_original.jpg,1115,595,1195,675,Bird
A_original.jpg,943,694,1023,774,Bird
A_original.jpg,1529,749,1609,829,Bird
A_original.jpg,2011,283,2091,363,Bird
A_original.jpg,596,853,676,933,Bird
A_original.jpg,1453,654,1533,734,Bird
A_original.jpg,1115,1009,1195,1089,Bird
A_original.jpg,1374,1154,1454,1234,Bird
A_original.jpg,420,2146,500,2226,Bird
A_original.jpg,879,798,959,878,Bird
A_original.jpg,1316,1940,1396,2020,Bird
A_original.jpg,996,896,1076,976,Bird
A_original.jpg,762,1363,842,1443,Bird
A_original.jpg,1440,737,1520,817,Bird
A_original.jpg,465,1920,545,2000,Bird
A_original.jpg,472,1645,552,1725,Bird
A_original.jpg,1226,782,1306,862,Bird
A_original.jpg,1344,261,1424,341,Bird
A_original.jpg,801,1216,881,1296,Bird
A_original.jpg,1233,1329,1313,1409,Bird
A_original.jpg,584,2023,664,2103,Bird
A_original.jpg,572,1974,652,2054,Bird
A_original.jpg,1490,916,1570,996,Bird
A_original.jpg,566,1479,646,1559,Bird
A_original.jpg,729,701,809,781,Bird
A_original.jpg,750,1654,830,1734,Bird
A_original.jpg,1233,347,1313,427,Bird
A_original.jpg,757,1219,837,1299,Bird
A_original.jpg,490,2052,570,2132,Bird
A_original.jpg,1772,1076,1852,1156,Bird
A_original.jpg,1211,1352,1291,1432,Bird
A_original.jpg,222,1929,302,2009,Bird
A_original.jpg,1453,608,1533,688,Bird
A_original.jpg,451,1416,531,1496,Bird
A_original.jpg,1512,396,1592,476,Bird
A_original.jpg,646,1832,726,1912,Bird
A_original.jpg,1322,834,1402,914,Bird
A_original.jpg,481,1488,561,1568,Bird
A_original.jpg,547,1415,627,1495,Bird
A_original.jpg,1884,972,1964,1052,Bird
A_original.jpg,743,1036,823,1116,Bird
A_original.jpg,1093,1957,1173,2037,Bird
A_original.jpg,1678,1693,1758,1773,Bird
A_original.jpg,575,2089,655,2169,Bird
A_original.jpg,433,1128,513,1208,Bird
A_original.jpg,663,1208,743,1288,Bird
A_original.jpg,804,1632,884,1712,Bird
A_original.jpg,1067,1992,1147,2072,Bird
A_original.jpg,1586,1242,1666,1322,Bird
A_original.jpg,422,1038,502,1118,Bird
A_original.jpg,1506,2070,1586,2150,Bird
A_original.jpg,1517,1324,1597,1404,Bird
A_original.jpg,672,1582,752,1662,Bird
A_original.jpg,1679,166,1759,246,Bird
A_original.jpg,1653,1091,1733,1171,Bird
A_original.jpg,449,1478,529,1558,Bird
A_original.jpg,771,1623,851,1703,Bird
A_original.jpg,1207,501,1287,581,Bird
A_original.jpg,1296,413,1376,493,Bird
A_original.jpg,176,1891,256,1971,Bird
A_original.jpg,1643,100,1723,180,Bird
A_original.jpg,721,1128,801,1208,Bird
A_original.jpg,832,1113,912,1193,Bird
A_original.jpg,802,1310,882,1390,Bird
A_original.jpg,1449,1491,1529,1571,Bird
A_original.jpg,1506,259,1586,339,Bird
A_original.jpg,123,1867,203,1947,Bird
A_original.jpg,552,2092,632,2172,Bird
A_original.jpg,1654,206,1734,286,Bird
A_original.jpg,1413,404,1493,484,Bird
A_original.jpg,882,966,962,1046,Bird
A_original.jpg,602,1968,682,2048,Bird
A_original.jpg,1618,669,1698,749,Bird
A_original.jpg,1773,272,1853,352,Bird
A_original.jpg,2053,1352,2133,1432,Bird
A_original.jpg,1553,1255,1633,1335,Bird
A_original.jpg,754,1593,834,1673,Bird
A_original.jpg,718,1649,798,1729,Bird
A_original.jpg,882,1139,962,1219,Bird
A_original.jpg,713,1175,793,1255,Bird
A_original.jpg,793,707,873,787,Bird
A_original.jpg,538,936,618,1016,Bird
A_original.jpg,751,1270,831,1350,Bird
A_original.jpg,896,1051,976,1131,Bird
A_original.jpg,1361,1113,1441,1193,Bird
A_original.jpg,1416,341,1496,421,Bird
A_original.jpg,870,742,950,822,Bird
A_original.jpg,907,906,987,986,Bird
A_original.jpg,431,2187,511,2267,Bird
A_original.jpg,2013,747,2093,827,Bird
A_original.jpg,834,2027,914,2107,Bird
A_original.jpg,1925,1696,2005,1776,Bird
A_original.jpg,778,1282,858,1362,Bird
A_original.jpg,578,1609,658,1689,Bird
A_original.jpg,1715,1876,1795,1956,Bird
A_original.jpg,1537,1357,1617,1437,Bird
A_original.jpg,707,1426,787,1506,Bird
A_original.jpg,523,1532,603,1612,Bird
A_original.jpg,618,2076,698,2156,Bird
A_original.jpg,1781,544,1861,624,Bird
A_original.jpg,1432,1899,1512,1979,Bird
A_original.jpg,581,2198,661,2278,Bird
A_original.jpg,497,1867,577,1947,Bird
A_original.jpg,1429,1255,1509,1335,Bird
A_original.jpg,1755,498,1835,578,Bird
A_original.jpg,1774,1723,1854,1803,Bird
